fei_num,name,city,state,zip
3004268427,cygnus home service,cheyenne,wyoming,82007
3008937020,francis poultry farm,union city,ohio,45390
3002831646,ritewood,lewiston,utah,84320
3003608794,mijavec feed and supply,pulaski,pennsylvania,16143
1025871,georgia spice,atlanta,georgia,30331
3003211682,anns apple butter,troutville,virginia,24175
3004395230,round pond olive oil,rutherford,california,94573
1000361149,quality naturally foods,city of industry,california,91748
3004251605,cardinal health,omaha,nebraska,68117
3000206130,midstate bakery distributors,buffalo,new york,14206
2240028,newly weds foods,bethlehem,pennsylvania,18017
3006510826,har enterprises of ny,brooklyn,new york,11238
3003648920,lets buy british,rancho dominguez,california,90220
3004290185,barrow  prescott,matthews,georgia,30818
2017335,ramonas mexican food products,gardena,california,90249
3004264794,frito lay,bolivar,missouri,65613
3002785857,frankenmuth cheese haus,frankenmuth,michigan,48734
3004256142,hn herbs,arcadia,california,91006
3009900357,bimbo bakeries usa,pittston,pennsylvania,18640
1029689,bunge north america,dyersburg,tennessee,38025
3009564751,schmidt baking company,winchester,virginia,22603
3005251919,knokes nuts and more,hudson,wisconsin,54016
1930841,envoy air,des moines,iowa,50321
1527027,ag boogher  son,wapakoneta,ohio,45895
3005379514,interlaken fisheries international,grand marais,minnesota,55604
3012329409,finally pure,wasilla,alaska,99654
2440136,american sugar refining,yonkers,new york,10705
3002702655,el pinto foods,albuquerque,new mexico,87114
3010407409,spirit airlines,dallas-fort worth,texas,75261
3009491763,cookie couture,san juan,puerto rico,00920
3005405504,zoka coffee company,seattle,washington,98119
3008563001,hillandale farms conn,turner,maine,04282
3010003,palace industries public benefit corporation,central point,oregon,97502
2000010060,gulfshore produce,fort myers,florida,33916
3003835920,la mexicana tortillas,phoenix,arizona,85009
3003208751,tortilla king,moundridge,kansas,67107
3008485572,bwood farms,williamsburg,michigan,49690
3004315285,new horizon foods,union city,california,94587
2916423,cms fine foods,healdsburg,california,95448
3008961500,sandees salsa,saint helens,oregon,97051
1350053,girouxs poultry farm,chazy,new york,12921
3004663590,goodness corporation of california,santa fe springs,california,90670
3004850892,acn marketing corp dba sincere foods company,south el monte,california,91733
2414409,delectable gourmet,deer park,new york,11729
3004270390,walker cranberry company warehouse,wisc rapids,wisconsin,54495
3000169240,avoca,menomonee falls,wisconsin,53051
3008937001,weaver brothers,versailles,ohio,45380
3004688750,bunzl kansas city,kansas city,missouri,64153
2540036,philadelphia regional port authority at pier 82,philadelphia,pennsylvania,19148
3004337771,burlison gin co,burlison,tennessee,38015
3005923520,bimbo bakeries usa,elkhart,indiana,46514
1317691,commitment 2000,buffalo,new york,14206
3006777972,grand bk,carlstadt,new jersey,07072
3003451633,b  b corner,houston,texas,77072
3010199985,nutek food science,fargo,north dakota,58102
3004337176,lidestri foods,fresno,california,93727
2522983,food bank of delaware,newark,delaware,19713
3008838120,westbrooks cannery,canton,ohio,44706
3008936863,acheson poultry,fort recovery,ohio,45846
3001784817,lineage logistics llc dba millard refrigerated services,iowa city,iowa,52240
2515858,general nutrition centers,leetsdale,pennsylvania,15056
2130974,compass group dba canteen vending,la crosse,wisconsin,54601
2314482,post winery,altus,arkansas,72821
2912283,ed  dons of hawaii,honolulu,hawaii,96818
3007512867,valley of virginia warehouse company,mount jackson,virginia,22842
2918563,uf union international food inc dba uf international food,union city,california,94587
3004291382,bay island,minnetonka,minnesota,55343
3010358064,leon snyder farm,temple,pennsylvania,19560
2129218,innovative food processors,hayfield,minnesota,55940
3004345396,colony peanut  storage,fitzgerald,georgia,31750
3011220518,nutkao usa,battleboro,north carolina,27809
1121074,hershey chocolate of virginia,stuarts draft,virginia,24477
1027476,west coast tomato,palmetto,florida,34221
3007412636,body engineering,matthews,north carolina,28105
3004308258,farmers quality peanut company aka df grain,fitzgerald,georgia,31750
1025667,tishomingo grain  elevator,tishomingo,mississippi,38873
3002922391,metal fusion,jefferson,louisiana,70121
3008299233,habacuc 23 corpgrupo salvatex,houston,texas,77055
2213810,lithuanian bake t j,elizabeth,new jersey,07206
2246216,ambriola co inc the,west caldwell,new jersey,07006
3003154520,la tortilleria mexicana los tres hermanos,brooklyn,new york,11237
3004274615,riceland foods inc  lonoke,lonoke,arkansas,72086
2923389,hawaii candy,honolulu,hawaii,96819
3004397851,round pond estate,rutherford,california,94573
3008895437,new cascadia traditional,portland,oregon,97214
3000203973,biad chili san simon,san simon,arizona,85632
1826375,tregar inc dba laredo tortilleria,fort wayne,indiana,46816
3003604454,black oaks gourmet foods,dresden,tennessee,38225
3010549761,hella bitter,long island city,new york,11101
3009064174,lark foods,essex,massachusetts,01929
3006658104,alpine slicing and cheese conversion company,monroe,wisconsin,53566
3010887256,lynnes east end angler,erie,pennsylvania,16511
3010886680,poor richards bait and tackle,erie,pennsylvania,16415
1521266,athens foods,brookpark,ohio,44142
3022679,alaska supreme ice cream,anchorage,alaska,99508
3004871679,pagel produce,berrien springs,michigan,49103
2180143,home bakery dba the gingerbread house bakery,rochester,minnesota,55906
3004343982,sanichem international,sarasota,florida,34243
3008775739,jordan egg farm,dodson,louisiana,71422
1053383,m  m innovations,brunswick,georgia,31523
3008398389,my chai,bend,oregon,97702
3003259611,barhyte warehouse dba barhyte specialty foods,pendleton,oregon,97801
3012732782,jet blue airlines,baltimore,maryland,21240
3006603923,palmer farm,union,south carolina,29379
3000205977,sky food catering,mendota heights,minnesota,55120
3008951095,signature food designs,parma,ohio,44134
3004352228,galant enterprises,san leandro,california,94577
3004682233,stern oil company,council bluffs,iowa,51503
3004319659,south carolina ports authority  union pier terminal,charleston,south carolina,29403
3007488990,south carolina ports authoritycolumbus pier terminal,charleston,south carolina,29403
3002642722,dynasty supermarket,houston,texas,77036
3003073292,krispak,grand rapids,michigan,49512
3004403338,wgminard  sons,clintondale,new york,12515
3001237990,mcduffies of scotland,clarence,new york,14031
3004069907,poet research center,scotland,south dakota,57059
3009914035,bryan grain,dellrose,tennessee,38453
3021174,massee farms,salem,oregon,97303
3004395030,lumina health products,sarasota,florida,34240
3008941610,capital imports,minneapolis,minnesota,55406
3003791996,trafon group,san juan,puerto rico,00920
3008936715,paul and nathan fortkamp,fort recovery,ohio,45846
3012475219,harrelsons seafood market,murrells inlet,south carolina,29576
2214287,westco fruit  nut co inc ta westcott,irvington,new jersey,07111
3002971842,dimare ruskin,apollo beach,florida,33572
3010526815,ullery vending,greenville,ohio,45331
3009828809,golden peanut  tree nuts cordele,cordele,georgia,31015
1000150941,ajs edible arts,pasco,washington,99301
2000001193,western maritime express,long beach,california,90813
2410824,g scaccianoce,bronx,new york,10474
3008110933,panogold baking,lincoln,nebraska,68504
3000718498,heb san marcos retail support center,san marcos,texas,78666
2521705,ys candies,lancaster,pennsylvania,17603
2937921,finesse mills,watsonville,california,95076
1000517967,dixon fisheries,indianapolis,indiana,46241
3006808895,bread of life sandwiches,wasilla,alaska,99654
1940407,hammons products,stockton,missouri,65785
3008129705,nj frozen storage services,edison,new jersey,08817
3006783847,sharpys food systems,oakwood village,ohio,44146
2540226,delaware river stevedores,philadelphia,pennsylvania,19134
3006526746,hayden caleel,denver,colorado,80216
3004670348,bernices foods,kansas city,kansas,66104
2000009213,minuteman transport,city of industry,california,91746
3007583277,express grain terminals,sidon,mississippi,38954
3008540151,iron horse farm barbque sauce,galva,kansas,67443
2000009216,amys kitchen,santa rosa,california,95407
3002256599,beards quality nut company,escalon,california,95320
3007613131,ste genevieve industries,sainte genevieve,missouri,63670
3006676534,liquidcapsule manufacturing,tampa,florida,33619
3000205861,royal labs natural cosmetics,johns island,south carolina,29455
3009792438,mondelez global,morris,illinois,60450
1000149639,gabbys bagels,franklin park,illinois,60131
1912538,crossroads cooperative association,sidney,nebraska,69162
3007544452,south carolina ports authority  wando welch terminal,mt pleasant,south carolina,29464
3004343514,arrow material services dba philadelphiawest transflo,philadelphia,pennsylvania,19145
3007025510,spelt right foods,brooklyn,new york,11208
1000221152,royal caribbean jamaican bakery,mount vernon,new york,10550
3004122990,hilltop ranch,ballico,california,95303
3000229019,kieke egg farm,burton,texas,77835
2919783,hawaii star bakery,waipahu,hawaii,96797
3023295,longhorn barbecue production center,spokane valley,washington,99206
2540003,diamond state port,wilmington,delaware,19801
3001239133,the original bagel  bialy co,west caldwell,new jersey,07006
2938189,olam west coast,williams,california,95987
3003906918,fanega mexican food products,mesa,arizona,85210
3000204597,golden star international,brooklyn,new york,11234
3000207006,bactolac pharmaceutical,hauppauge,new york,11788
3009659037,bekkum family farms llc dba nordic creamery,westby,wisconsin,54667
3004333907,woods super market,bolivar,missouri,65613
3000207318,andersen america,hayward,california,94544
1941677,schreiber foods,clinton,missouri,64735
3009985135,brooks distributing s corporation,manhattan,kansas,66502
1000136210,rothenbuhler whey ingredients,middlefield,ohio,44062
3011165047,brezza tirrena,albuquerque,new mexico,87105
2000002797,soos creek wine cellars,kent,washington,98042
3009577908,william kris  brian shepperson,sunbury,pennsylvania,17801
1823270,cochran bros distributors,taylor,michigan,48180
3008487525,emanuel peanut  grain,swainsboro,georgia,30401
3007253797,gastons bakery,boise,idaho,83705
3008337229,the bakers,chugwater,wyoming,82210
1113484,baugher enterprises,westminster,maryland,21158
2360239,adm grain,ama,louisiana,70031
3006520517,farmer bros,shreveport,louisiana,71109
1912516,farmers cooperative elevator cowest elevator,halstead,kansas,67056
3002527355,union food usa,clifton,new jersey,07014
3009319512,essendant,brooklyn park,minnesota,55428
3003126022,vienna distributing company of ohio,cleveland,ohio,44103
3011979841,artisan macaron,hayward,california,94545
3005246193,nashaw inc dba le nouveau moulin bakery,chatsworth,california,91311
3004445711,jeckys best inc dba jab foods,santa clarita,california,91350
3009992909,nunes cooling,salinas,california,93901
3009160158,schulers bakery,springfield,ohio,45505
3005298721,kim  kids llc dba executive chef seasoning,anchorage,alaska,99507
2011447,shamrock foods inc dairy division,phoenix,arizona,85009
3003613292,knickerbocker baking,madison heights,michigan,48071
1000066048,the winrock bakery inc dba pastians bakery,albuquerque,new mexico,87107
3001451919,cervantes enterprises,vado,new mexico,88072
3004682777,ken mable,brooklyn,new york,11205
3004681482,ups freight,mt pleasant,pennsylvania,15666
1000050126,persimmon hill farm gourmet foods,lampe,missouri,65681
1037615,harvest time foods,ayden,north carolina,28513
1526092,michaels finer meats,columbus,ohio,43228
3008775714,smiths quality eggs,la fayette,new york,13084
3004325865,shaklee corporation,groveport,ohio,43125
3003089429,imperial drug and spice company,west new york,new jersey,07093
2000038577,frito lay,winona,missouri,65588
3004341171,papa johns international dba pj food service,des moines,iowa,50316
3007848606,philadelphia navy yard  bldg 57,philadelphia,pennsylvania,19112
3004264122,w b t  farm service,rebecca,georgia,31783
3004291712,candler peanut,metter,georgia,30439
3004347083,community coffee company l l c,shreveport,louisiana,71109
2623359,especias montero,ponce,puerto rico,00731
3010249616,andeles tortilleria de mesilla,mesilla,new mexico,88046
3000204364,andeles tortilleria de mesilla llc dba ol gringo chile,las cruces,new mexico,88007
1000306221,chugwater chili corporation,chugwater,wyoming,82210
3009605496,western slope layers,hotchkiss,colorado,81419
3004387608,bienville parish school food service warehouse,ringgold,louisiana,71068
3010302717,lathem family farms,danielsville,georgia,30633
3013036250,confluence coffee,richmond,virginia,23220
1000113844,taylor farms florida,orlando,florida,32809
3023052,portland french limited,portland,oregon,97203
2000035665,lazy river vineyard,carlton,oregon,97111
1832334,greg orchards  produce,benton harbor,michigan,49022
1310615,treehouse private brands,tonawanda,new york,14150
3008705871,baggett grain,springfield,tennessee,37172
1915448,coca cola bottling of emporia,emporia,kansas,66801
3001226721,honghae usa,hayward,california,94544
3006579875,parkers,buffalo,new york,14220
